1,1,1,43.103,0,2.1,0,0
1,1,2,40.02,0,0,0,0
1,1,3,36.149,0,0,0,0
1,1,4,31.296,0.12,0,0,0
1,2,1,30.677,0.36,2.1,0,0
1,2,2,38.144,0,0,0,0
1,2,3,31.23,0,0,0,0
1,2,4,29.295,0,2.1,0,0
1,3,1,29.674,0,0,0,0
1,3,2,28.603,0,0,0,0
1,3,3,29.27,0,0,0,0
1,3,4,28.615,0,2.11,0,0
1,4,1,38.652,0,0,0,0
1,4,2,37.467,0,0,0,0
1,4,3,37.052,0,0,0,0
1,4,4,37.009,0,0,0,0
1,5,1,34.132,0,0,0,0
1,5,2,29.938,0,0,0,0
1,5,3,30.033,0,0,0,0
1,5,4,31.486,0,0,0,0
1,6,1,29.455,0,0,0,0
1,6,2,29.723,0,0,0,0
1,6,3,30.729,0,0,0,0
1,6,4,33.715,0,0,0,0
1,7,1,35.429,0,0,0,0
1,7,2,39.181,0,0,0,0
1,7,3,38.413,0,0,0,0
1,7,4,37.914,0,0,0,0
1,8,1,36.1,0,0,0,0
1,8,2,36.108,0,0,0,0
1,8,3,33.119,0,0,0,0
1,8,4,31.136,0,0,0,0
1,9,1,32.369,0.25,0,0.25,0
1,9,2,32.246,0.25,0,0.25,0
1,9,3,29.006,0.09,2.86,0.09,0
1,9,4,29.225,0.09,0,0.09,0
1,10,1,28.512,6.56,0,0.1,0
1,10,2,28.265,0.67,0,0,0
1,10,3,27.767,4.5,0,0,0
1,10,4,26.86,0.67,2.89,0,0
1,11,1,27.326,2.19,0,0,0
1,11,2,27.064,2.22,0,0,0
1,11,3,26.657,2.19,0,0,0
1,11,4,25.779,0,4.5,0,0
1,12,1,26.938,0.95,0,0,0
1,12,2,25.939,0,0,0,0
1,12,3,25.167,0.95,0,0,0
1,12,4,24.886,0,0,0,0
1,13,1,24.185,1,0,0,0
1,13,2,24.136,1,0,0,0
1,13,3,24.153,1,0,0,0
1,13,4,23.132,0,5.19,0,0
1,14,1,25.235,0,0,0,0
1,14,2,25.137,0,0,0,0
1,14,3,25.152,0,0,0,0
1,14,4,25.175,0,0,0,0
1,15,1,25.809,0,0,0,0
1,15,2,26.37,0,0,0,0
1,15,3,27.031,0,0,0,0
1,15,4,27.776,0,0,0,0
1,16,1,25.92,0,0,0,0
1,16,2,27.581,0,0,0,0
1,16,3,28.429,0,0,0,0
1,16,4,33.496,0,0,0,0
1,17,1,26.129,0,0,0,0
1,17,2,27.715,0,0,0,0
1,17,3,29.168,0,0,0,0
1,17,4,54.312,0,0,0,0
1,18,1,38.208,0,0,0,0
1,18,2,45.402,0,0,0,0
1,18,3,50.656,0,0,0,0
1,18,4,76.428,0,0,0,0
1,19,1,48.595,0,0,0,0
1,19,2,49.033,0,0,0,0
1,19,3,48.835,0,0,0,0
1,19,4,76.584,0,0,0,0
1,20,1,53.391,0,0,0,0
1,20,2,49.673,0,0,0,0
1,20,3,49.816,0,0,0,0
1,20,4,49.867,0,0,0,0
1,21,1,97.335,6.11,0,0,0
1,21,2,76.347,81.97,0,0,0
1,21,3,76.323,6.2,0,0,0
1,21,4,76.549,6.11,0,0,0
1,22,1,44.673,0,0,0,0
1,22,2,40.778,0,0,0,0
1,22,3,38.89,0,0,0,0
1,22,4,33.452,0,0,0,0
1,23,1,48.645,0.2,0,0.2,0.09
1,23,2,43.598,0,0,0,0
1,23,3,32.073,0,0,0,0
1,23,4,29.278,0,0,0,0
1,24,1,41.343,0.47,3,0.2,0.09
1,24,2,33.779,8.47,0,0.09,0.09
1,24,3,29.653,2.31,0,0,0
1,24,4,29.147,0.37,0,0,0
2,1,1,38.097,7.16,0,0,0
2,1,2,35.915,2.3,0,0,0
2,1,3,33.572,2.3,0,0,0
2,1,4,31.942,2.3,0,0,0
2,2,1,37.373,0,0,0,0
2,2,2,37.137,0,0,0,0
2,2,3,32.503,0.1,0,0,0
2,2,4,31.734,5.78,0,0,0
2,3,1,32.29,0,0,0,0
2,3,2,31.693,0,0,0,0
2,3,3,30.924,0,0,0,0
2,3,4,30.777,0.1,0,0,0
2,4,1,33.924,0,0,0,0
2,4,2,37.106,0,0,0,0
2,4,3,37.165,0,0,0,0
2,4,4,40.339,0,0,0,0
2,5,1,32.225,0,0,0,0
2,5,2,34.094,0,0,0,0
2,5,3,39.588,0,0,0,0
2,5,4,44.208,0,0,0,0
2,6,1,35.254,0,0,0,0
2,6,2,51.701,0,0,0,0
2,6,3,53.715,0,0,0,0
2,6,4,77.629,0,0,0,0
2,7,1,42.241,0,0,0,0
2,7,2,50.916,0,0,0,0
2,7,3,56.897,0,0,0,0
2,7,4,70.293,0,0,0,0
2,8,1,50.86,0,2.91,0,0
2,8,2,50.525,0,2.91,0,0
2,8,3,48.683,0.75,1.32,0,0
2,8,4,46.617,0,0,0,0
2,9,1,0,1.51,3.6,0.25,0.09
2,9,2,0,1.51,3.6,0.25,0.09
2,9,3,0,1.51,3.6,0.25,0.09
2,9,4,0,1.51,3.6,0.25,0.09
2,10,1,0,0.1,0,0,0
2,10,2,0,0,0,0,0
2,10,3,0,0,0,0,0
2,10,4,0,0,0,0,0
2,11,1,26.502,2.94,0,0,0
2,11,2,25.493,0.11,0,0,0
2,11,3,24.862,2.3,0,0,0
2,11,4,22.201,1.67,0,0,0
2,12,1,25.457,1.63,0,0,0
2,12,2,24.639,0,0,0,0
2,12,3,21.326,1,0,0,0
2,12,4,20.171,0,6.21,0,0
2,13,1,22.147,1,0,0,0
2,13,2,21.276,0.12,0,0,0
2,13,3,20.387,1,0,0,0
2,13,4,20.24,0.11,0,0,0
2,14,1,20.979,1,0,0,0
2,14,2,20.983,1,0,0,0
2,14,3,20.478,1,0,0,0
2,14,4,20.478,1,0,0,0
2,15,1,21.952,0,0,0,0
2,15,2,22.292,0,0,0,0
2,15,3,24.347,0,0,0,0
2,15,4,24.836,0,0,0,0
2,16,1,22.435,0.12,0,0,0
2,16,2,24.906,0,0,0,0
2,16,3,25.315,0.12,0,0,0
2,16,4,27.519,0,0,0,0
2,17,1,25.519,0,0,0,0
2,17,2,27.696,0,0,0,0
2,17,3,28.145,0,0,0,0
2,17,4,47.787,0,0,0,0
2,18,1,33.989,0,0,0,0
2,18,2,44.822,0,0,0,0
2,18,3,53.251,0,0,0,0
2,18,4,74.534,0,0,0,0
2,19,1,60.403,0,3.66,0,0
2,19,2,46.926,0,2.54,0,0
2,19,3,48.101,0,2.54,0,0
2,19,4,43.805,0.75,2.57,0,0
2,20,1,44.726,0,2.57,0,0
2,20,2,44.315,0,2.57,0,0
2,20,3,44.735,0,2.57,0,0
2,20,4,43.896,0,2.57,0,0
2,21,1,43.863,16.19,3.65,0,0
2,21,2,44.069,8.14,3.65,0,0
2,21,3,40.849,11.1,3.65,0,0
2,21,4,38.026,0,0,0,0
2,22,1,44.599,0,0,0,0
2,22,2,40.429,0,0,0,0
2,22,3,39.833,9.02,3.66,0,0
2,22,4,39.032,0,0,0,0
2,23,1,39.625,6.11,0,0.09,0.09
2,23,2,77.608,15.25,0,0.09,0.09
2,23,3,40.549,16.03,0,0,0
2,23,4,31.631,0.45,0,0,0
2,24,1,48.536,18.13,0,0.09,0.09
2,24,2,40.348,17.87,0,0.09,0.09
2,24,3,36.963,7.72,0,0.09,0.09
2,24,4,33.31,2.12,0,0,0
3,1,1,37.426,13.11,0,0.09,0.09
3,1,2,30.218,8.15,0,0.09,0.09
3,1,3,29.263,8.04,0,0.09,0.09
3,1,4,28.578,0.09,2.9,0.09,0.09
3,2,1,37.579,12.42,0,0.09,0.09
3,2,2,37.352,9.97,0,0.09,0.09
3,2,3,30.707,7.94,0,0.09,0.09
3,2,4,29.374,8.25,0,0.09,0.09
3,3,1,36.579,1.78,0,0.09,0.09
3,3,2,32.938,12,0,0.09,0.09
3,3,3,32.904,11.29,0,0.09,0.09
3,3,4,31.931,8.17,0,0.09,0.09
3,4,1,37.498,13.16,0,0.09,0.09
3,4,2,36.399,0,0,0,0
3,4,3,37.597,3.99,0,0.09,0.09
3,4,4,37.694,0,0,0,0
3,5,1,37.068,0,2.14,0,0
3,5,2,37.287,0,0,0,0
